Date,US_dollar,Euro,Japanese_yen,Canadian_dollar,Indian_rupee,Chinese_renmimbi,Indonesian_rupiah,UAE_dirham,Thai_baht,Vietnamese_dong,Egyptian_pound,Korean_won,Russian_ruble,SouthAfrican_rand,Australian_dollar
8/7/1985,321.2,390.4,"76,526.70",437.8,"3,856.90",954.5,"368,650.00","1,204.80","8,744.20",#N/A,#N/A,"296,095.50",#N/A,716.3,456.6
8/8/1985,322.5,390.1,"76,791.40",438.5,"3,840.80",946,"365,344.00","1,194.00","8,665.80",#N/A,#N/A,"293,440.10",#N/A,688.9,456.9
8/9/1985,321.7,389.3,"76,523.50",436.8,"3,843.10",942,"363,787.90","1,188.90","8,628.90",#N/A,#N/A,"292,190.30",#N/A,694.7,450.4
8/12/1985,326.7,391.3,"77,430.40",444,"3,836.10",938.4,"363,493.00","1,195.50","8,604.70",#N/A,#N/A,"291,371.30",#N/A,677.5,456.2
8/13/1985,326.5,389.8,"77,601.00",443.2,"3,871.10",934.1,"361,812.30","1,189.90","8,564.90",#N/A,#N/A,"290,024.10",#N/A,707.6,459.4
8/14/1985,326,388.9,"77,439.80",441.8,"3,877.80",935.7,"362,432.40","1,192.00","8,579.60",#N/A,#N/A,"290,521.20",#N/A,730.2,460.9
8/15/1985,331.1,391.9,"78,505.80",448.6,"3,913.80",942.9,"365,201.20","1,201.10","8,645.10",#N/A,#N/A,"292,740.60",#N/A,730.8,474.7
8/16/1985,335.4,395.7,"79,246.20",453.6,"3,983.60",951.7,"368,645.80","1,212.40","8,726.70",#N/A,#N/A,"295,501.80",#N/A,817,474.9
8/19/1985,340.9,403.4,"80,749.10",462.5,"4,019.20",989.9,"382,840.70","1,254.70","8,988.40",#N/A,#N/A,"300,651.50",#N/A,815.9,483.3
8/20/1985,334.2,397.1,"79,287.10",452.8,"3,980.90",977.2,"377,904.40","1,238.50","8,872.50",#N/A,#N/A,"296,775.00",#N/A,807.4,470.7
8/21/1985,335.9,397.4,"79,453.70",454.1,"3,985.70",980,"378,985.80","1,242.10","8,897.90",#N/A,#N/A,"297,624.20",#N/A,839.9,473.5
8/22/1985,335.5,394.2,"79,078.00",454.5,"3,939.90",968.7,"374,635.30","1,227.80","8,795.70",#N/A,#N/A,"294,207.70",#N/A,828.4,472
